Date,Close,High,Low,Open,Volume
2016-05-06,14.3287,14.4247,13.874,14.058,85278000
2016-05-09,13.928,14.41,13.7867,14.3813,71646000
2016-05-10,13.9127,13.9647,13.6667,13.8367,61059000
2016-05-11,13.9307,14.3653,13.7367,13.8393,77428500
2016-05-12,13.8187,14.1113,13.5773,14.096,54757500
2016-05-13,13.8407,14.08,13.78,13.852,42342000
2016-05-16,13.886,14.21,13.8613,13.8767,44241000
2016-05-17,13.644,13.988,13.6013,13.9367,42654000
2016-05-18,14.078,14.354,13.85,13.9433,84262500
2016-05-19,14.3473,14.4527,13.82,14.2413,102994500
2016-05-20,14.6853,14.7033,14.4233,14.466,135106500
2016-05-23,14.4147,14.84,14.3907,14.658,76537500
2016-05-24,14.5273,14.5827,14.3453,14.44,45207000
2016-05-25,14.6387,14.7573,14.434,14.5273,46902000
2016-05-26,15.008,15.0173,14.6033,14.7,61086000
2016-05-27,14.8693,15.062,14.7167,14.9993,54754500
2016-05-31,14.882,14.9833,14.7667,14.8693,41835000
2016-06-01,14.6373,14.8267,14.4593,14.7653,44740500
2016-06-02,14.5973,14.6607,14.474,14.6393,30492000
2016-06-03,14.5993,14.796,14.534,14.6667,33435000
2016-06-06,14.712,14.7267,14.3633,14.5333,33742500
2016-06-07,15.4893,15.6293,14.768,14.816,93204000
2016-06-08,15.7013,16.0567,15.5073,15.5867,89580000
2016-06-09,15.2907,15.6887,15.1373,15.6653,67381500
2016-06-10,14.586,15.198,14.5613,15.1593,90399000
2016-06-13,14.5247,15.0513,14.5107,14.6333,62895000
2016-06-14,14.3307,14.8133,14.1687,14.592,53703000
2016-06-15,14.5133,14.7933,14.342,14.4633,43627500
2016-06-16,14.5287,14.536,14.2333,14.4947,36604500
2016-06-17,14.3647,14.666,14.3,14.5207,46689000
2016-06-20,14.6467,14.9167,14.5487,14.6333,53332500
2016-06-21,14.6407,14.838,14.5873,14.712,67935000
2016-06-22,13.1107,13.73,13.05,13.298,356136000
2016-06-23,13.0933,13.17,12.8087,13.046,151960500
2016-06-24,12.8767,13.008,12.6487,12.67,105397500
2016-06-27,13.2367,13.254,12.5247,12.724,108081000
2016-06-28,13.4527,13.6033,13.294,13.4593,93186000
2016-06-29,14.0127,14.1187,13.5333,13.6753,89923500
2016-06-30,14.152,14.2333,13.9347,14.198,72646500
2016-07-01,14.4333,14.5493,13.7333,13.7427,81000000
2016-07-05,14.2653,14.3027,13.8667,13.982,77629500
2016-07-06,14.296,14.3487,13.9333,14.0,73798500
2016-07-07,14.396,14.5413,14.2007,14.2067,54180000
2016-07-08,14.452,14.654,14.3,14.52,61122000
2016-07-11,14.9853,15.1187,14.634,14.664,81447000
2016-07-12,14.9767,15.1667,14.8813,14.94,68569500
2016-07-13,14.8353,15.0393,14.686,15.0333,53506500
2016-07-14,14.7687,14.996,14.7367,14.8747,40137000
2016-07-15,14.6933,14.85,14.6427,14.8347,33513000
2016-07-18,15.0833,15.1393,14.5533,14.6427,51181500
2016-07-19,15.0173,15.2733,14.9833,15.0,46726500
2016-07-20,15.224,15.32,15.0,15.098,38527500
2016-07-21,14.7,15.19,14.6067,15.0667,66430500
2016-07-22,14.818,14.9667,14.592,14.7993,38695500
2016-07-25,15.334,15.426,14.758,14.818,67360500
2016-07-26,15.3007,15.3333,15.02,15.1793,51450000
2016-07-27,15.2327,15.5573,15.128,15.2893,43335000
2016-07-28,15.374,15.384,15.1067,15.1967,36286500
2016-07-29,15.6527,15.6853,15.3493,15.38,46062000
2016-08-01,15.334,15.7753,15.292,15.7,60244500
2016-08-02,15.1467,15.3247,14.76,15.2913,59016000
2016-08-03,15.0527,15.3133,14.9473,15.158,58317000
2016-08-04,15.374,15.3907,14.8033,15.046,62205000
2016-08-05,15.3353,15.4667,15.16,15.3333,48078000
2016-08-08,15.0773,15.3067,15.0727,15.2,33954000
2016-08-09,15.272,15.436,15.11,15.1213,33117000
2016-08-10,15.0433,15.3247,14.9747,15.216,35074500
2016-08-11,14.994,15.1713,14.894,15.078,28213500
2016-08-12,15.0407,15.11,14.936,15.0273,27202500
2016-08-15,15.0393,15.3,14.9953,15.068,30514500
2016-08-16,14.9073,15.146,14.894,15.0327,34006500
2016-08-17,14.8827,14.9887,14.8533,14.9553,26806500
2016-08-18,14.9007,15.044,14.8193,14.9213,25717500
2016-08-19,15.0,15.0113,14.8353,14.9027,24892500
2016-08-22,14.862,15.0073,14.8453,14.9447,30982500
2016-08-23,14.9893,15.2327,14.8533,14.9547,71766000
2016-08-24,14.8413,15.1433,14.8147,15.1367,38560500
2016-08-25,14.7307,14.92,14.718,14.874,26437500
2016-08-26,14.666,14.8573,14.588,14.8093,33585000
2016-08-29,14.3467,14.6933,14.3333,14.6767,48994500
2016-08-30,14.0893,14.4073,14.0347,14.4073,47533500
2016-08-31,14.134,14.1733,13.91,14.0287,49147500
2016-09-01,13.3847,14.0733,13.3667,13.934,119146500
2016-09-02,13.1853,13.5467,13.08,13.4887,89661000
2016-09-06,13.522,13.55,13.2667,13.268,65859000
2016-09-07,13.4473,13.7667,13.3807,13.7,54613500
2016-09-08,13.1573,13.326,13.0907,13.3033,50668500
2016-09-09,12.9647,13.328,12.9133,13.2727,56355000
2016-09-12,13.22,13.4247,12.94,13.0,55728000
2016-09-13,13.07,13.2327,12.8967,13.1373,53841000
2016-09-14,13.094,13.1947,12.9907,13.05,33817500
2016-09-15,13.3613,13.5013,13.0933,13.0993,46158000
2016-09-16,13.6933,13.7133,13.2667,13.3613,46617000
2016-09-19,13.756,13.962,13.6667,13.8,34492500
2016-09-20,13.6427,13.85,13.594,13.79,36157500
2016-09-21,13.6813,13.8,13.4373,13.758,39502500
2016-09-22,13.762,13.8187,13.5333,13.76,35743500
2016-09-23,13.83,14.012,13.7113,13.7327,43578000
2016-09-26,13.9327,14.0667,13.7667,13.7667,35916000
2016-09-27,13.7207,13.9987,13.6407,13.9767,50598000
2016-09-28,13.7513,13.8833,13.684,13.834,31326000
2016-09-29,13.38,13.822,13.372,13.7067,40905000
2016-09-30,13.602,13.6653,13.3033,13.4807,38794500
2016-10-03,14.2467,14.378,13.8833,14.1533,89998500
2016-10-04,14.094,14.2213,13.9213,14.2067,53122500
2016-10-05,13.8973,14.21,13.8747,14.1493,28162500
2016-10-06,13.4,13.614,13.3473,13.4973,70551000
2016-10-07,13.1073,13.4213,13.0533,13.4,52395000
2016-10-10,13.3967,13.6093,13.3107,13.4233,49744500
2016-10-11,13.34,13.48,13.2207,13.4567,34926000
2016-10-12,13.434,13.592,13.3613,13.3967,29560500
2016-10-13,13.3493,13.3933,13.1367,13.3667,37419000
2016-10-14,13.1007,13.4287,13.0867,13.3773,64048500
2016-10-17,12.9307,13.226,12.8,13.1367,68311500
2016-10-18,13.2733,13.298,12.884,13.066,85207500
2016-10-19,13.5707,13.7773,13.204,13.316,104868000
2016-10-20,13.2733,13.5333,13.1367,13.4747,76093500
2016-10-21,13.3393,13.438,13.1607,13.24,44151000
2016-10-24,13.5173,13.5967,13.35,13.4,41274000
2016-10-25,13.4893,13.646,13.4133,13.5267,36675000
2016-10-26,13.4827,13.546,13.34,13.4,84492000
2016-10-27,13.6007,14.2467,13.4433,14.0893,196405500
2016-10-28,13.3313,13.688,13.322,13.6,64201500
2016-10-31,13.182,13.4993,13.054,13.4993,70384500
2016-11-01,12.7193,13.2333,12.5407,13.2027,105900000
2016-11-02,12.5347,12.8467,12.5007,12.67,63801000
2016-11-03,12.4947,12.7647,12.4693,12.6,39795000
2016-11-04,12.704,12.8973,12.3973,12.6,77190000
2016-11-07,12.8807,12.9527,12.67,12.906,58051500
2016-11-08,12.996,13.166,12.7507,12.9193,49014000
2016-11-09,12.6707,12.8,12.2633,12.4587,122596500
2016-11-10,12.3567,12.774,12.028,12.7367,101254500
2016-11-11,12.5707,12.592,12.2,12.2827,59827500
2016-11-14,12.0967,12.55,11.8793,12.5333,98283000
2016-11-15,12.2513,12.4287,12.1367,12.1853,58530000
2016-11-16,12.262,12.3153,12.0807,12.1767,51516000
2016-11-17,12.5773,12.6327,12.1407,12.2327,73306500
2016-11-18,12.3347,12.8667,12.3333,12.71,78154500
2016-11-21,12.3013,12.5927,12.294,12.336,65415000
2016-11-22,12.7447,12.7647,12.2473,12.3893,84051000
2016-11-23,12.876,13.0427,12.6,12.7073,73378500
2016-11-25,13.11,13.1493,12.9093,12.9093,35491500
2016-11-28,13.0747,13.29,12.97,13.032,67938000
2016-11-29,12.638,13.1153,12.6333,13.0373,66589500
2016-11-30,12.6267,12.7927,12.5,12.7333,53206500
2016-12-01,12.1253,12.5687,12.0667,12.55,76896000
2016-12-02,12.098,12.3253,12.0,12.192,60634500
2016-12-05,12.4533,12.5927,12.1673,12.1673,61083000
2016-12-06,12.39,12.4387,12.1787,12.368,50874000
2016-12-07,12.8767,12.8933,12.3333,12.41,81928500
2016-12-08,12.8193,12.8333,12.636,12.8033,47911500
2016-12-09,12.812,12.9227,12.7207,12.7247,40837500
2016-12-12,12.8287,12.9613,12.7453,12.8533,36583500
2016-12-13,13.21,13.4187,12.8667,12.8787,102358500
2016-12-14,13.246,13.5333,13.1173,13.2493,62263500
2016-12-15,13.172,13.3827,13.1593,13.2273,48294000
2016-12-16,13.4993,13.506,13.1733,13.2053,56953500
2016-12-19,13.5153,13.63,13.3227,13.4993,52321500
2016-12-20,13.9193,13.9333,13.5,13.5367,70336500
2016-12-21,13.8467,14.1487,13.8273,13.8967,78114000
2016-12-22,13.8967,13.9993,13.7667,13.8813,46666500
2016-12-23,14.2227,14.23,13.8473,13.8667,70057500
2016-12-27,14.6353,14.8167,14.2947,14.3253,88735500
2016-12-28,14.6493,14.92,14.48,14.7687,56737500
2016-12-29,14.312,14.6133,14.2747,14.5707,60675000
2016-12-30,14.246,14.5,14.112,14.42,69639000
2017-01-03,14.466,14.6887,14.064,14.324,88849500
2017-01-04,15.1327,15.2,14.2873,14.3167,168202500
2017-01-05,15.1167,15.1653,14.7967,15.0947,88675500
2017-01-06,15.2673,15.354,15.03,15.1287,82918500
2017-01-09,15.4187,15.4613,15.2,15.2647,59692500
2017-01-10,15.3247,15.4667,15.126,15.4667,54900000
2017-01-11,15.3153,15.332,15.112,15.2713,54762000
2017-01-12,15.306,15.38,15.0387,15.2707,56853000
2017-01-13,15.85,15.8567,15.306,15.3333,91395000
2017-01-17,15.7053,15.9973,15.6247,15.78,69262500
2017-01-18,15.8907,15.9807,15.7053,15.7767,56535000
2017-01-19,16.2507,16.5787,16.05,16.4833,115984500
2017-01-20,16.3153,16.4,16.2007,16.364,63064500
2017-01-23,16.5947,16.726,16.3667,16.39,93943500
2017-01-24,16.974,16.9867,16.6433,16.6667,74482500
2017-01-25,16.9647,17.2307,16.7867,17.154,77139000
2017-01-26,16.834,17.0493,16.7167,16.9527,47281500
2017-01-27,16.8633,16.8667,16.568,16.7587,47494500
2017-01-30,16.7087,17.0193,16.4733,16.8353,57016500
2017-01-31,16.7953,17.0593,16.5133,16.616,61741500
2017-02-01,16.616,16.88,16.6033,16.87,59382000
2017-02-02,16.77,16.828,16.514,16.556,37497000
2017-02-03,16.7553,16.812,16.6453,16.794,32800500
2017-02-06,17.1847,17.188,16.7087,16.7333,53437500
2017-02-07,17.1653,17.3333,17.0947,17.2127,63672000
2017-02-08,17.472,17.5573,17.08,17.1567,58995000
2017-02-09,17.9467,18.0787,17.7433,17.75,117303000
2017-02-10,17.9487,18.0633,17.7407,17.986,54295500
2017-02-13,18.7067,18.7193,18.034,18.0493,105444000
2017-02-14,18.732,19.1593,18.574,18.602,110178000
2017-02-15,18.6507,18.816,18.4293,18.6667,74218500
2017-02-16,17.93,18.6667,17.9,18.5067,106159500
2017-02-17,18.1487,18.1927,17.61,17.72,93856500
2017-02-21,18.4927,18.76,18.2673,18.3633,85150500
2017-02-22,18.234,18.8967,18.1733,18.6873,131325000
2017-02-23,17.066,17.644,17.0373,17.6,223728000
2017-02-24,17.1333,17.2167,16.68,16.844,122574000
2017-02-27,16.4153,16.5573,16.134,16.5447,171912000
2017-02-28,16.666,16.7333,16.26,16.2793,91171500
2017-03-01,16.668,16.99,16.6073,16.9453,72142500
2017-03-02,16.6987,16.8853,16.5513,16.6473,50277000
2017-03-03,16.7713,16.7933,16.6,16.716,43791000
2017-03-06,16.7473,16.78,16.5007,16.5273,50332500
2017-03-07,16.5727,16.926,16.5547,16.7947,51892500
2017-03-08,16.458,16.6713,16.3547,16.4667,55878000
2017-03-09,16.3267,16.5773,16.2,16.5087,58189500
2017-03-10,16.246,16.4333,16.2,16.414,45994500
2017-03-13,16.4113,16.4567,16.1853,16.3213,45339000
2017-03-14,17.2,17.208,16.4013,16.4073,113976000
2017-03-15,17.0487,17.4,16.9513,17.1333,79962000
2017-03-16,17.47,17.7167,17.2707,17.4933,106983000
2017-03-17,17.4333,17.6887,17.4133,17.6,97462500
2017-03-20,17.4613,17.6367,17.2547,17.3733,54214500
2017-03-21,16.712,17.6533,16.6827,17.522,103629000
2017-03-22,17.0007,17.0047,16.7007,16.7707,60889500
2017-03-23,16.9853,17.178,16.8867,17.026,49803000
2017-03-24,17.544,17.5927,17.0007,17.0467,84709500
2017-03-27,18.0147,18.038,17.3167,17.3733,93462000
2017-03-28,18.4967,18.712,18.3333,18.468,119814000
2017-03-29,18.492,18.64,18.3693,18.556,55143000
2017-03-30,18.528,18.8,18.4807,18.536,62226000
2017-03-31,18.5533,18.6453,18.4213,18.582,49419000
2017-04-03,19.9013,19.9333,18.972,19.1267,208329000
2017-04-04,20.2467,20.3207,19.6353,19.7927,152019000
2017-04-05,19.6667,20.3253,19.6133,20.136,118213500
2017-04-06,19.9133,20.1293,19.6067,19.792,82809000
2017-04-07,20.1693,20.1793,19.81,19.8333,68694000
2017-04-10,20.826,20.9153,20.5807,20.61,114967500
2017-04-11,20.5807,20.898,20.3667,20.892,85869000
2017-04-12,19.7893,20.5633,19.7547,20.4227,90760500
2017-04-13,20.2667,20.4927,19.6867,19.78,139269000
2017-04-17,20.096,20.2667,19.912,20.18,62080500
2017-04-18,20.0167,20.056,19.86,19.98,45535500
2017-04-19,20.368,20.4413,20.1407,20.164,58470000
2017-04-20,20.1673,20.61,20.0153,20.434,92241000
2017-04-21,20.3733,20.4267,20.028,20.1333,67647000
2017-04-24,20.5353,20.7033,20.4013,20.6147,76252500
2017-04-25,20.9193,20.932,20.3907,20.5333,101065500
2017-04-26,20.678,20.9667,20.6,20.8247,70425000
2017-04-27,20.5753,20.8727,20.5,20.7793,52029000
2017-04-28,20.938,20.9867,20.5333,20.6553,67582500
2017-05-01,21.522,21.8167,20.9873,20.992,132444000
2017-05-02,21.2593,21.844,21.104,21.6,80742000
2017-05-03,20.7347,21.4353,20.6967,21.178,107001000
2017-05-04,19.6973,20.518,19.384,20.496,212280000
2017-05-05,20.5567,20.57,19.7867,19.8667,122659500
2017-05-08,20.4793,20.9193,20.388,20.7267,105097500
2017-05-09,21.4173,21.466,20.6067,20.6253,145147500
2017-05-10,21.6813,21.7,21.208,21.4373,86124000
2017-05-11,21.54,21.7333,21.3067,21.56,71307000
2017-05-12,21.654,21.8,21.4353,21.6987,61824000
2017-05-15,21.0587,21.3467,20.8353,21.2253,114330000
2017-05-16,21.134,21.3373,21.0093,21.1727,62287500
2017-05-17,20.4073,20.9753,20.3667,20.9593,100678500
2017-05-18,20.8707,20.9293,20.354,20.4667,84807000
2017-05-19,20.722,21.1,20.68,21.0333,70314000
2017-05-22,20.69,20.958,20.4533,20.8533,64938000
2017-05-23,20.2573,20.7153,20.232,20.6973,64776000
2017-05-24,20.6813,20.7333,20.36,20.434,75499500
2017-05-25,21.122,21.1313,20.5207,20.7347,75210000
2017-05-26,21.676,21.6993,21.0873,21.152,117033000
2017-05-30,22.34,22.4187,21.7173,21.7333,116743500
2017-05-31,22.734,22.8593,22.344,22.5127,149451000
2017-06-01,22.6913,22.992,22.486,22.9333,114120000
2017-06-02,22.6567,22.8587,22.3953,22.6513,83853000
2017-06-05,23.1547,23.2293,22.2807,22.5667,101766000
2017-06-06,23.5233,23.966,22.6647,22.98,166302000
2017-06-07,23.9767,24.0333,23.676,23.756,140970000
2017-06-08,24.6667,24.7933,24.0147,24.25,135922500
2017-06-09,23.8213,25.1247,23.6533,24.9613,258921000
2017-06-12,23.934,24.3,23.3747,23.866,157765500
2017-06-13,25.0633,25.0667,24.4407,24.508,177118500
2017-06-14,25.3773,25.6167,25.0873,25.406,192276000
2017-06-15,25.0227,25.0307,24.4327,24.8333,156397500
2017-06-16,24.76,25.2007,24.6733,25.1987,100965000
2017-06-19,24.6533,25.1133,24.52,25.0,98239500
2017-06-20,24.816,25.2587,24.6487,25.1113,111580500
2017-06-21,25.0933,25.1327,24.5347,24.9567,73848000
2017-06-22,25.5073,25.6667,24.9047,25.1993,112947000
2017-06-23,25.5633,25.7993,25.29,25.4967,96687000
2017-06-26,25.166,25.7967,24.8733,25.7793,99061500
2017-06-27,24.158,25.0933,24.1347,25.0933,104946000
2017-06-28,24.7493,24.7827,24.168,24.4453,94537500
2017-06-29,24.05,24.7333,23.6067,24.7073,123315000
2017-06-30,24.1073,24.4513,23.9747,24.2473,87727500
2017-07-03,23.508,24.7567,23.4333,24.6827,94581000
2017-07-05,21.806,23.1493,21.7553,23.1467,255700500
2017-07-06,20.5887,21.386,20.42,21.1507,289867500
2017-07-07,20.8813,21.1333,20.492,20.9,212653500
2017-07-10,21.07,21.196,20.2087,20.86,207313500
2017-07-11,21.8147,21.8187,20.9533,21.0667,173391000
2017-07-12,21.968,22.2067,21.6333,22.0267,155191500
2017-07-13,21.5607,22.1067,21.3313,22.0073,128917500
2017-07-14,21.852,21.8947,21.4147,21.546,84378000
2017-07-17,21.3047,21.8067,20.8967,21.7027,148153500
2017-07-18,21.8827,21.942,21.044,21.1667,95605500
2017-07-19,21.684,22.11,21.548,21.882,95355000
2017-07-20,21.9947,22.0147,21.6133,21.7933,77493000
2017-07-21,21.8933,22.084,21.72,21.964,73524000
2017-07-24,22.8347,22.8933,22.0007,22.016,129556500
2017-07-25,22.64,23.04,22.2767,23.0,104838000
2017-07-26,22.9233,23.0333,22.5413,22.6907,72312000
2017-07-27,22.2973,23.1667,21.7527,23.0667,124536000
2017-07-28,22.338,22.64,22.1673,22.4593,73206000
2017-07-31,21.5647,22.766,21.4027,22.3667,128026500
2017-08-01,21.3047,21.63,21.0753,21.5333,124546500
2017-08-02,21.726,21.808,20.748,21.2627,196372500
2017-08-03,23.1393,23.3333,22.8767,23.022,203025000
2017-08-04,23.794,23.818,22.8867,23.1333,139033500
2017-08-07,23.678,23.9653,23.5167,23.8233,94867500
2017-08-08,24.348,24.572,23.8267,23.8353,111747000
2017-08-09,24.2353,24.6667,23.93,24.0667,103381500
2017-08-10,23.6933,24.4433,23.644,24.1067,106393500
2017-08-11,23.858,24.084,23.5747,23.798,65487000
2017-08-14,24.2533,24.5107,24.1733,24.3087,67788000
2017-08-15,24.1553,24.366,23.958,24.3467,46276500
2017-08-16,24.194,24.4333,24.168,24.2,51207000
2017-08-17,23.4613,24.22,23.4393,24.0807,75415500
2017-08-18,23.164,23.6,23.0533,23.5273,81123000
2017-08-21,22.524,23.0547,22.1233,23.0547,97431000
2017-08-22,22.7567,22.816,22.4913,22.742,64830000
2017-08-23,23.518,23.566,22.5533,22.5993,74317500
2017-08-24,23.5287,23.7773,23.316,23.5013,68770500
2017-08-25,23.2033,23.7127,23.1533,23.616,52260000
2017-08-28,23.044,23.1567,22.648,23.152,56460000
2017-08-29,23.1573,23.27,22.5833,22.632,61105500
2017-08-30,23.5453,23.5647,23.1333,23.3113,51193500
2017-08-31,23.7267,23.896,23.5213,23.57,61092000
2017-09-01,23.6933,23.8393,23.5793,23.7413,45742500
2017-09-05,23.306,23.6993,23.0593,23.5867,57526500
2017-09-06,22.9687,23.3987,22.7707,23.3,61371000
2017-09-07,23.374,23.4987,22.8967,23.0653,63588000
2017-09-08,22.8933,23.3187,22.82,23.266,48952500
2017-09-11,24.246,24.2473,23.3333,23.4233,115006500
2017-09-12,24.1833,24.584,24.0267,24.2993,89593500
2017-09-13,24.4153,24.538,23.9727,24.2547,62778000
2017-09-14,25.176,25.1973,24.1753,24.2887,108037500
2017-09-15,25.3207,25.3333,24.8467,24.9673,81307500
2017-09-18,25.6667,25.974,25.1787,25.35,107820000
2017-09-19,25.0067,25.4927,24.9047,25.3333,96778500
2017-09-20,24.9273,25.2167,24.738,24.8667,73786500
2017-09-21,24.432,25.122,24.3007,24.9933,69273000
2017-09-22,23.406,24.66,23.392,24.4327,122391000
2017-09-25,22.9993,23.8313,22.8587,23.5433,114088500
2017-09-26,23.0167,23.416,22.7267,23.3953,107344500
2017-09-27,22.7313,23.4327,22.7,23.3267,90904500
2017-09-28,22.64,22.85,22.36,22.6587,79794000
2017-09-29,22.74,22.9787,22.5733,22.7907,76606500
2017-10-02,22.7687,22.9133,22.3673,22.8347,79302000
2017-10-03,23.2093,23.2367,22.0853,22.3933,152304000
2017-10-04,23.6673,23.908,23.3067,23.4167,122452500
2017-10-05,23.6887,23.8293,23.4233,23.7333,62575500
2017-10-06,23.792,24.0067,23.4833,23.54,64462500
2017-10-09,22.8627,23.45,22.8447,23.31,112405500
2017-10-10,23.706,23.7087,23.0353,23.12,104677500
2017-10-11,23.64,23.84,23.41,23.5927,67512000
2017-10-12,23.712,23.9853,23.5093,23.53,61305000
2017-10-13,23.7047,23.8993,23.5787,23.7987,53107500
2017-10-16,23.3733,23.632,23.144,23.584,80632500
2017-10-17,23.7167,23.748,23.338,23.394,49399500
2017-10-18,23.9767,24.2,23.6087,23.7313,74086500
2017-10-19,23.454,23.81,23.2133,23.704,75927000
2017-10-20,23.0067,23.6367,22.956,23.5127,73956000
2017-10-23,22.468,23.33,22.4167,23.3253,86209500
2017-10-24,22.4893,22.8533,22.4107,22.5867,67375500
2017-10-25,21.7227,22.5,21.5707,22.4467,128911500
2017-10-26,21.7447,22.0153,21.5467,21.852,75352500
2017-10-27,21.3913,21.6393,21.1107,21.3167,104695500
2017-10-30,21.3387,21.5853,21.15,21.2787,63816000
2017-10-31,22.102,22.13,21.3453,21.3487,85084500
2017-11-01,21.4053,22.174,21.3507,22.15,126859500
2017-11-02,19.9507,20.5793,19.5087,20.0087,296871000
2017-11-03,20.406,20.4167,19.6753,19.9667,133410000
2017-11-06,20.1853,20.5,19.934,20.4667,97290000
2017-11-07,20.4033,20.4333,20.002,20.068,79414500
2017-11-08,20.2927,20.4593,20.0867,20.3667,70879500
2017-11-09,20.1993,20.2973,19.7533,20.1667,81706500
2017-11-10,20.1993,20.5573,20.1233,20.1667,69381000
2017-11-13,21.0267,21.12,19.9407,20.0087,113773500
2017-11-14,20.58,21.09,20.46,21.0,85141500
2017-11-15,20.7533,20.8327,20.1,20.4007,89680500
2017-11-16,20.8333,21.2093,20.7533,20.9327,87331500
2017-11-17,21.0033,21.778,20.8767,21.7113,206026500
2017-11-20,20.5827,21.0333,20.3167,20.9193,123715500
2017-11-21,21.1873,21.2153,20.5807,20.724,108919500
2017-11-22,20.84,21.1613,20.7893,21.118,73764000
2017-11-24,21.0367,21.094,20.7333,20.9193,48661500
2017-11-27,21.1207,21.156,20.634,20.8833,68338500
2017-11-28,21.17,21.3333,20.928,21.0907,74242500
2017-11-29,20.5027,21.2,20.082,21.1533,131511000
2017-11-30,20.59,20.7133,20.3027,20.5707,65274000
2017-12-01,20.4353,20.688,20.3367,20.3627,64393500
2017-12-04,20.3467,20.5513,20.0407,20.4333,87526500
2017-12-05,20.2467,20.5333,20.0667,20.1333,69697500
2017-12-06,20.884,20.8927,20.0,20.0067,107929500
2017-12-07,20.7493,21.242,20.7367,20.8,71709000
2017-12-08,21.0087,21.132,20.7507,20.9733,52027500
2017-12-11,21.9273,21.934,20.9167,20.9753,119070000
2017-12-12,22.7353,22.7627,22.002,22.03,130998000
2017-12-13,22.602,22.948,22.4333,22.7287,93322500
2017-12-14,22.526,23.1627,22.46,22.734,86998500
2017-12-15,22.8967,22.9267,22.384,22.8027,103998000
2017-12-18,22.5913,23.1153,22.5053,22.9933,82143000
2017-12-19,22.0733,22.766,22.02,22.684,102375000
2017-12-20,21.932,22.2067,21.6693,22.1793,89307000
2017-12-21,22.1107,22.2493,21.814,21.9727,65778000
2017-12-22,21.68,22.0613,21.6547,21.9673,63237000
2017-12-26,21.1527,21.596,21.1053,21.5887,65676000
2017-12-27,20.776,21.1787,20.7167,21.0667,70681500
2017-12-28,21.024,21.0547,20.636,20.7833,64744500
2017-12-29,20.7567,21.094,20.6667,21.0787,56658000
2018-01-02,21.3687,21.474,20.7333,20.8,65283000
2018-01-03,21.15,21.6833,21.0367,21.4,67822500
2018-01-04,20.9747,21.2367,20.3787,20.858,149194500
2018-01-05,21.1053,21.1493,20.8,21.108,68868000
2018-01-08,22.4273,22.468,21.0333,21.0667,147891000
2018-01-09,22.246,22.5867,21.8267,22.344,107199000
2018-01-10,22.32,22.4667,22.0,22.1467,64648500
2018-01-11,22.53,22.9873,22.2173,22.3493,99682500
